Type,Environment,Width,Depth,Amplitude,Wavelength,Sandbody thickness,Belt Width,Source
UNKNOWN,FLUVIAL UNDEFINED,34.1921431,6.042963902,30.28328666,628.1237298,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,33.97900382,7.962357384,30.28328666,628.1237298,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,33.67093646,2.563623044,30.28328666,628.1237298,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,83.53246957,1.006014329,67.15334791,1761.952946,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,83.58926448,9.76300099,67.15334791,1761.952946,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,83.57790241,4.558838074,67.15334791,1761.952946,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,48.50955587,1.204284694,25.91396301,865.7837469,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,48.50955587,1.204284694,25.91396301,670.3449123,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,191.4419696,1.301917106,87.06620681,597.1479891,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,191.4419696,1.301917106,360.0733485,597.1479891,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,190.5332938,7.454110618,87.06620681,597.1479891,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,190.5332938,7.454110618,360.0733485,597.1479891,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,139.2809395,1.615598098,206.9138081,958.4335092,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,139.2809395,1.615598098,206.9138081,1535.466522,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,138.6386899,4.267842003,206.9138081,958.4335092,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,138.6386899,4.267842003,206.9138081,1535.466522,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,43.96275042,1.992870905,63.75456372,890.0063553,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,43.59378628,6.226884831,63.75456372,890.0063553,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,86.20883867,2.502865431,154.1593693,840.0705671,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,85.82297982,3.05052789,154.1593693,840.0705671,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,123.7624643,2.960425706,1319.169956,1905.879225,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,123.7624643,2.960425706,1319.169956,1112.185548,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,123.7624643,2.960425706,94.93877179,1905.879225,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,123.7624643,2.960425706,94.93877179,1112.185548,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,123.7624643,2.960425706,129.6528163,1905.879225,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,123.7624643,2.960425706,129.6528163,1112.185548,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,155.4086279,2.771458203,28.25711503,907.6177046,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,155.4086279,2.771458203,28.25711503,1929.249245,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,155.4086279,2.771458203,28.25711503,4269.898768,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,155.4086279,2.771458203,196.4414281,907.6177046,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,155.4086279,2.771458203,196.4414281,1929.249245,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,155.4086279,2.771458203,196.4414281,4269.898768,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,155.4086279,2.771458203,353.8931695,907.6177046,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,155.4086279,2.771458203,353.8931695,1929.249245,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,155.4086279,2.771458203,353.8931695,4269.898768,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,154.6709837,3.418646273,28.25711503,907.6177046,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,154.6709837,3.418646273,28.25711503,1929.249245,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,154.6709837,3.418646273,28.25711503,4269.898768,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,154.6709837,3.418646273,196.4414281,907.6177046,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,154.6709837,3.418646273,196.4414281,1929.249245,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,154.6709837,3.418646273,196.4414281,4269.898768,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,154.6709837,3.418646273,353.8931695,907.6177046,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,154.6709837,3.418646273,353.8931695,1929.249245,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,154.6709837,3.418646273,353.8931695,4269.898768,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,63.82091168,3.105900224,125.2403755,1002.487919,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,63.82091168,3.105900224,74.50414774,1002.487919,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,63.68225294,3.418646273,125.2403755,1002.487919,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,63.68225294,3.418646273,74.50414774,1002.487919,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,45.08235682,3.05052789,50.03202954,610.3926668,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,151.8171533,3.608208844,38.58923467,358.4555404,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,151.8171533,3.608208844,114.8551242,358.4555404,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,151.8171533,3.608208844,146.3570118,358.4555404,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,107.0962063,3.762884026,74.50414774,1143.572499,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.59621083,4.16669457,458.832461,4769.078997,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,95.26725237,6.57216311,458.832461,4769.078997,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.75064583,3.87740947,458.832461,4769.078997,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,127.2079712,4.092410278,75.80524368,1379.376534,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,108.5324648,4.504492139,268.2695795,959.7953581,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,109.0797208,7.773650302,268.2695795,959.7953581,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,145.8495419,4.558838074,168.0985277,1237.512998,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,29.76351442,2601.939396,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,29.76351442,733.8200512,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,29.76351442,874.2457332,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,29.76351442,1760.785826,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,297.6351442,2601.939396,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,297.6351442,733.8200512,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,297.6351442,874.2457332,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,297.6351442,1760.785826,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,594.8892078,2601.939396,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,594.8892078,733.8200512,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,594.8892078,874.2457332,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,594.8892078,1760.785826,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,134.2207153,2601.939396,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,134.2207153,733.8200512,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,134.2207153,874.2457332,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,134.2207153,1760.785826,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,74.50414774,2601.939396,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,74.50414774,733.8200512,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,74.50414774,874.2457332,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,74.50414774,1760.785826,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,168.0985277,2601.939396,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,168.0985277,733.8200512,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,168.0985277,874.2457332,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.27527924,4.840562515,168.0985277,1760.785826,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,29.76351442,2601.939396,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,29.76351442,733.8200512,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,29.76351442,874.2457332,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,29.76351442,1760.785826,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,297.6351442,2601.939396,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,297.6351442,733.8200512,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,297.6351442,874.2457332,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,297.6351442,1760.785826,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,594.8892078,2601.939396,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,594.8892078,733.8200512,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,594.8892078,874.2457332,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,594.8892078,1760.785826,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,134.2207153,2601.939396,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,134.2207153,733.8200512,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,134.2207153,874.2457332,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,134.2207153,1760.785826,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,74.50414774,2601.939396,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,74.50414774,733.8200512,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,74.50414774,874.2457332,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,74.50414774,1760.785826,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,168.0985277,2601.939396,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,168.0985277,733.8200512,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,168.0985277,874.2457332,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,94.10882535,5.232991147,168.0985277,1760.785826,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,71.28837813,5.078426446,31.35022063,576.8546576,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,71.28837813,5.078426446,31.35022063,1441.141641,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,100.7824149,5.490138914,64.86793535,862.1852155,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,100.7824149,5.490138914,64.86793535,973.2673409,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,100.7824149,5.490138914,90.1337039,862.1852155,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,100.7824149,5.490138914,90.1337039,973.2673409,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,100.7824149,5.490138914,148.9129032,862.1852155,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,100.7824149,5.490138914,148.9129032,973.2673409,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,113.8519629,5.457316814,206.9138081,1644.348998,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,107.841259,5.970925695,148.9129032,1907.503615,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,107.841259,5.970925695,148.9129032,885.3428435,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,79.85722815,7.321217908,186.4990791,2939.949426,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,79.85722815,7.321217908,186.4990791,961.5231449,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,79.85722815,7.321217908,186.4990791,1459.710888,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,79.85722815,15.77308583,186.4990791,2939.949426,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,79.85722815,15.77308583,186.4990791,961.5231449,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,79.85722815,15.77308583,186.4990791,1459.710888,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,89.01934908,6.079308277,110.9462894,354.7676303,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,89.01934908,6.079308277,110.9462894,1560.338559,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,89.01934908,6.079308277,87.06620681,354.7676303,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,89.01934908,6.079308277,87.06620681,1560.338559,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,88.52458855,7.773650302,110.9462894,354.7676303,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,88.52458855,7.773650302,110.9462894,1560.338559,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,88.52458855,7.773650302,87.06620681,354.7676303,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,88.52458855,7.773650302,87.06620681,1560.338559,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.16111425,7.914755439,64.86793535,1861.834653,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.16111425,7.914755439,64.86793535,490.8775674,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.16111425,7.914755439,64.86793535,745.2127739,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.16111425,7.914755439,154.1593693,1861.834653,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.16111425,7.914755439,154.1593693,490.8775674,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.16111425,7.914755439,154.1593693,745.2127739,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.16111425,7.914755439,101.7463403,1861.834653,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.16111425,7.914755439,101.7463403,490.8775674,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.16111425,7.914755439,101.7463403,745.2127739,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.16111425,7.914755439,118.9016742,1861.834653,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.16111425,7.914755439,118.9016742,490.8775674,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.16111425,7.914755439,118.9016742,745.2127739,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.49549305,2.960425706,64.86793535,1861.834653,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.49549305,2.960425706,64.86793535,490.8775674,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.49549305,2.960425706,64.86793535,745.2127739,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.49549305,2.960425706,154.1593693,1861.834653,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.49549305,2.960425706,154.1593693,490.8775674,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.49549305,2.960425706,154.1593693,745.2127739,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.49549305,2.960425706,101.7463403,1861.834653,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.49549305,2.960425706,101.7463403,490.8775674,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.49549305,2.960425706,101.7463403,745.2127739,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.49549305,2.960425706,118.9016742,1861.834653,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.49549305,2.960425706,118.9016742,490.8775674,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,68.49549305,2.960425706,118.9016742,745.2127739,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,73.54245073,12.86396945,38.58923467,1739.703496,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,144.6648023,14.07464663,138.9495494,657.2287049,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,144.6648023,14.07464663,138.9495494,1435.1517,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,145.1375389,5.657234311,138.9495494,657.2287049,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,145.1375389,5.657234311,138.9495494,1435.1517,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,168.8676431,15.3072027,335.9818286,782.2568348,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,168.8676431,15.3072027,335.9818286,3260.111151,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,168.8676431,15.3072027,277.7211932,782.2568348,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,168.8676431,15.3072027,277.7211932,3260.111151,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,110.9490488,17.05182368,103.5231776,530.673735,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,737.6605883,4.043624631,217.9444754,2371.310573,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,428.7872011,10,385.8923467,1246.418486,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,428.7872011,10,210.5272273,1246.418486,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,133.4246727,4.987887696,428.1332399,4049.639041,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,133.4246727,4.987887696,428.1332399,1067.748442,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,132.8816617,2.771458203,428.1332399,4049.639041,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,132.8816617,2.771458203,428.1332399,1067.748442,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,123.0578759,3.808282584,63.75456372,972.1164013,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,149.6045834,14.85508017,84.10310505,1641.705001,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,149.6045834,14.85508017,308.1213589,1641.705001,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,150.0526614,13.01917106,84.10310505,1641.705001,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,150.0526614,13.01917106,308.1213589,1641.705001,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,73.49248216,6.152654101,123.0907914,1071.494709,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,73.302911,3.200430005,123.0907914,1071.494709,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,65.68689704,4.043624631,10.17463403,625.6610506,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,66.26086245,5.935229272,10.17463403,625.6610506,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,295.7297347,6.079308277,313.5022063,4196.867033,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,295.7297347,6.079308277,313.5022063,2140.560707,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,295.7297347,6.079308277,180.1520041,4196.867033,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,295.7297347,6.079308277,180.1520041,2140.560707,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,137.755748,12.18814185,58.46787277,762.3727065,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,179.3492737,10.74607828,47.49979435,1051.623908,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,179.3492737,10.74607828,47.49979435,1269.789688,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,179.3492737,10.74607828,143.8449888,1051.623908,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,179.3492737,10.74607828,143.8449888,1269.789688,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,175.1569068,6.57216311,509.0575902,3883.055325,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,175.1569068,6.57216311,509.0575902,1927.880058,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,65.74415425,,10.17463403,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,117.8768635,,14.89129032,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,222.0386466,,10.17463403,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,154.6271368,,28.25711503,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,180.7768677,,29.76351442,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,263.893426,,51.79474679,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,110.3715503,,30.81213589,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,93.63292088,,29.76351442,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,100,,42.81332399,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,67.38627168,,24.60239821,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,70.79457844,,31.35022063,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,82.76698646,,33.59818286,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,64.67170126,,42.07849036,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,74.37527276,,38.58923467,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,80.75006064,,48.32930239,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,49.30116057,,25.91396301,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,53.08844442,,35.38931695,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,47.3151259,,38.58923467,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,33.77313909,,30.28328666,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,36.66787264,,25.0320398,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,44.66835922,,50.03202954,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,43.57984831,,63.75456372,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,48.49693429,,60.52779976,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,57.63871442,,59.48892078,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,57.63871442,,75.80524368,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,67.94270871,,64.86793535,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,67.38627168,,85.57183145,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,64.14205312,,125.2403755,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,67.94270871,,154.1593693,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,66.83439176,,254.6918439,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,74.98942093,,297.6351442,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,82.0891416,,324.5474457,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,93.63292088,,297.6351442,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,967.6410537,,3245.474457,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,1122.018454,,2546.918439,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,1085.711119,,1964.414281,,,,"Colombera et al., 2018"
UNKNOWN,FLUVIAL UNDEFINED,1344.532884,,1710.341,,,,"Colombera et al., 2018"
